loss,pg_loss,kl_loss,reward_mean,reward_std,kl_mean,advantage_std,step,stage,elapsed
-0.608030378818512,-0.598885178565979,-0.009145207703113556,0.9156082272529602,0.06474949419498444,-0.09145207703113556,0.823054850101471,39,easy,3.427920341491699
-0.19120129942893982,-0.1838669776916504,-0.007334329187870026,0.8354742527008057,0.10279375314712524,-0.07334329187870026,0.9503819346427917,40,easy,3.4986798763275146
-1.1877175569534302,-1.1700528860092163,-0.017664728686213493,0.8258239030838013,0.1364881992340088,-0.17664727568626404,0.9503817558288574,41,easy,3.5691144466400146
-0.8613141179084778,-0.8382941484451294,-0.02301994152367115,0.7915194630622864,0.09051349759101868,-0.2301994115114212,0.9503818154335022,42,easy,3.637615919113159
-1.2868033647537231,-1.2779663801193237,-0.00883696973323822,0.9295381307601929,0.0299508236348629,-0.0883696973323822,0.9503819346427917,43,easy,3.70772647857666
-0.45325031876564026,-0.436985582113266,-0.016264742240309715,0.6107175350189209,0.36244431138038635,-0.16264742612838745,0.823054850101471,44,easy,3.7822623252868652
-0.2069898396730423,-0.1988237202167511,-0.008166121318936348,0.8395849466323853,0.0913892388343811,-0.08166120946407318,0.9503819346427917,45,easy,3.8508739471435547
-0.4890137016773224,-0.4576895236968994,-0.031324177980422974,0.590829610824585,0.36357948184013367,-0.31324177980422974,0.823054850101471,46,easy,3.9181385040283203
-0.7751072645187378,-0.7725400328636169,-0.002567255636677146,0.8021152019500732,0.08650614321231842,-0.025672556832432747,0.950381875038147,47,easy,3.986203908920288
-0.37523525953292847,-0.3660595715045929,-0.009175700135529041,0.8944348096847534,0.11298318207263947,-0.09175699949264526,0.6720215082168579,48,easy,4.042661666870117
-0.40512964129447937,-0.40016135573387146,-0.0049682906828820705,0.849604070186615,0.0582878403365612,-0.04968290776014328,0.9503818154335022,49,easy,4.10919976234436
-0.5985130667686462,-0.5889332294464111,-0.009579858742654324,0.7681311964988708,0.12938468158245087,-0.09579858183860779,0.950381875038147,50,easy,4.183501720428467
-0.4078366756439209,-0.40892893075942993,0.0010922662913799286,0.7311868667602539,0.12217184901237488,0.010922662913799286,0.950381875038147,51,easy,4.251936674118042
-0.19232390820980072,-0.1993124783039093,0.0069885714910924435,0.7347173094749451,0.1401829570531845,0.06988571584224701,0.950381875038147,52,easy,4.32251238822937
-0.3724491596221924,-0.3685806393623352,-0.003868530038744211,0.8715575933456421,0.0854894146323204,-0.03868529945611954,0.950381875038147,53,easy,4.393889665603638
-0.8725507259368896,-0.8519977927207947,-0.020552951842546463,0.8207479119300842,0.1788177788257599,-0.20552951097488403,0.9503818154335022,54,easy,4.465785026550293
-0.6567153334617615,-0.6483482122421265,-0.008367137983441353,0.811508297920227,0.11008746176958084,-0.08367137610912323,0.9503819346427917,55,easy,4.532944917678833
-0.9203234314918518,-0.8907577991485596,-0.02956562303006649,0.7412235140800476,0.15979857742786407,-0.2956562340259552,0.9503818154335022,56,easy,4.605826139450073
-0.9224570989608765,-0.909112811088562,-0.01334426086395979,0.8790494203567505,0.09005685150623322,-0.13344261050224304,0.950381875038147,57,easy,4.674527645111084
-0.18105554580688477,-0.17689800262451172,-0.0041575380600988865,0.5348764657974243,0.21162371337413788,-0.04157537966966629,0.823054850101471,58,easy,4.7515740394592285
-0.502736508846283,-0.5025502443313599,-0.00018625483789946884,0.7775421142578125,0.1053038090467453,-0.001862548291683197,0.950381875038147,59,easy,4.821656227111816
-0.6938719153404236,-0.6793621778488159,-0.014509731903672218,0.8980421423912048,0.0494762621819973,-0.14509731531143188,0.9503819346427917,60,easy,4.890235662460327
-0.03447003662586212,-0.030604243278503418,-0.0038657926488667727,0.7996230721473694,0.07740985602140427,-0.03865792602300644,0.9503819346427917,61,easy,4.964413166046143
-0.46540918946266174,-0.42815038561820984,-0.037258800119161606,0.8663346767425537,0.10374191403388977,-0.37258797883987427,0.8230549097061157,62,easy,5.030102491378784
-0.2898547351360321,-0.2832910716533661,-0.006563675589859486,0.7142694592475891,0.19735580682754517,-0.06563675403594971,0.9503817558288574,63,easy,5.099416971206665
-0.7913340926170349,-0.7563586235046387,-0.03497544676065445,0.8378040790557861,0.06465940177440643,-0.3497544527053833,0.9503819346427917,64,easy,5.168275833129883
-0.706828773021698,-0.6896238327026367,-0.017204955220222473,0.8840373158454895,0.04810015484690666,-0.17204955220222473,0.9503819346427917,65,easy,5.231892824172974
-0.46548599004745483,-0.4503720700740814,-0.015113909728825092,0.8253320455551147,0.10455387085676193,-0.15113909542560577,0.950381875038147,66,easy,5.3004186153411865
-1.1927639245986938,-1.158813714981079,-0.03395025059580803,0.8156256675720215,0.2000143676996231,-0.3395025134086609,0.950381875038147,67,easy,5.365885257720947
-0.8035688400268555,-0.7465431690216064,-0.05702568218111992,0.8213568925857544,0.18019689619541168,-0.5702568292617798,0.950381875038147,68,easy,5.43491792678833
-0.651370644569397,-0.6290609836578369,-0.02230963110923767,0.8774232864379883,0.09888382256031036,-0.2230963110923767,0.8230549097061157,69,easy,5.50311017036438
-0.6761517524719238,-0.6319940090179443,-0.04415777325630188,0.7933445572853088,0.11934107542037964,-0.4415777325630188,0.9503817558288574,70,easy,5.5734333992004395
-0.07020561397075653,-0.06523412466049194,-0.004971491172909737,0.72379469871521,0.17093151807785034,-0.049714911729097366,0.9503818154335022,71,easy,5.639325380325317
-0.5789546370506287,-0.5739917159080505,-0.004962946753948927,0.7223107218742371,0.42460039258003235,-0.049629464745521545,0.6720215082168579,72,easy,5.708655834197998
0.049482494592666626,0.04920749366283417,0.0002750011335592717,0.8515852689743042,0.05014857277274132,0.002750011160969734,0.950381875038147,73,easy,5.780154705047607
-0.2321493774652481,-0.21034201979637146,-0.021807361394166946,0.6551240682601929,0.3905322551727295,-0.21807360649108887,0.8230549097061157,74,easy,5.85290002822876
0.015292251482605934,0.01206400990486145,0.003228241577744484,0.8119261860847473,0.17695119976997375,0.03228241577744484,0.8230546712875366,75,easy,5.919947624206543
0.14366619288921356,0.1400734782218933,0.003592720255255699,0.8586410880088806,0.07763823866844177,0.03592720255255699,0.9503819346427917,76,easy,5.986871957778931
-0.3118221163749695,-0.3204221725463867,0.008600051514804363,0.5901426672935486,0.3509253263473511,0.08600051701068878,0.823054850101471,77,easy,6.060270309448242
-0.7924062013626099,-0.791690468788147,-0.0007157027721405029,0.8598589897155762,0.09435704350471497,-0.007157027721405029,0.9503818154335022,78,easy,6.132590293884277
-0.2789731025695801,-0.2531812787055969,-0.0257918369024992,0.8396878242492676,0.0748286023736,-0.2579183578491211,0.950381875038147,79,easy,6.203819990158081
0.48449715971946716,0.5004897117614746,-0.015992561355233192,0.6821540594100952,0.22778524458408356,-0.15992560982704163,0.9503817558288574,80,easy,6.280930519104004
-0.20499588549137115,-0.19861099123954773,-0.0063848914578557014,0.7497648596763611,0.12027504295110703,-0.06384891271591187,0.9503819346427917,81,easy,6.352458953857422
-1.1237106323242188,-1.1192255020141602,-0.004485161043703556,0.8409063220024109,0.07811616361141205,-0.04485160857439041,0.9503819346427917,82,easy,6.425517320632935
-0.25131070613861084,-0.24103066325187683,-0.010280050337314606,0.8876736760139465,0.08885907381772995,-0.10280050337314606,0.8230549097061157,83,easy,6.489708423614502
-0.9232851266860962,-0.8770666718482971,-0.046218451112508774,0.8394157886505127,0.06427577883005142,-0.46218448877334595,0.8230549097061157,84,easy,6.563593626022339
0.1748323142528534,0.22150228917598724,-0.04666998237371445,0.8545240759849548,0.035634417086839676,-0.4666998088359833,0.950381875038147,85,easy,6.633390188217163
-0.6894767880439758,-0.6507285237312317,-0.03874828293919563,0.8955222368240356,0.0446651391685009,-0.38748282194137573,0.9503819346427917,86,easy,6.704143047332764
-0.3515402674674988,-0.3295065760612488,-0.022033682093024254,0.6424229741096497,0.22532343864440918,-0.22033682465553284,0.9503818154335022,87,easy,6.780892610549927
-0.5893281102180481,-0.556688666343689,-0.032639455050230026,0.745999813079834,0.1271297037601471,-0.32639455795288086,0.8230549097061157,88,easy,6.848033428192139
-1.7525302171707153,-1.718042254447937,-0.03448798879981041,0.844092607498169,0.08365520089864731,-0.3448798954486847,0.9503819346427917,89,easy,6.9062418937683105
-0.8663361668586731,-0.8494296073913574,-0.016906557604670525,0.834067702293396,0.07223330438137054,-0.16906557977199554,0.9503819346427917,90,easy,6.976877927780151
-0.013025451451539993,-0.02151024341583252,0.008484791964292526,0.6942875981330872,0.16471832990646362,0.08484791964292526,0.9503819346427917,91,easy,7.052749395370483
-0.5816903114318848,-0.5588096380233765,-0.022880686447024345,0.8171843886375427,0.11256134510040283,-0.22880686819553375,0.9503819346427917,92,easy,7.126081705093384
-1.4358067512512207,-1.3695025444030762,-0.06630416959524155,0.913352906703949,0.033289387822151184,-0.6630417108535767,0.9503819346427917,93,easy,7.197165012359619
-0.15480121970176697,-0.1030750572681427,-0.05172616243362427,0.6025823354721069,0.381937175989151,-0.5172616243362427,0.8230547904968262,94,easy,7.26664924621582
0.18657295405864716,0.19174528121948242,-0.005172326695173979,0.8292444944381714,0.13182808458805084,-0.051723264157772064,0.8230549097061157,95,easy,7.33316445350647
-0.48767730593681335,-0.430167555809021,-0.057509761303663254,0.7676299810409546,0.12797705829143524,-0.5750976204872131,0.823054850101471,96,easy,7.400339841842651
-0.36564353108406067,-0.3704514503479004,0.004807907622307539,0.5633918046951294,0.3484981656074524,0.048079077154397964,0.823054850101471,97,easy,7.474729299545288
-0.0939861387014389,-0.06048440933227539,-0.033501725643873215,0.7349860072135925,0.12928298115730286,-0.33501726388931274,0.950381875038147,98,easy,7.5497589111328125
-1.2855275869369507,-1.2252099514007568,-0.06031758710741997,0.7926604747772217,0.1395866870880127,-0.6031758785247803,0.9503819346427917,99,easy,7.618720769882202
-0.622093677520752,-0.5744351148605347,-0.047658588737249374,0.716107964515686,0.14314274489879608,-0.47658589482307434,0.9503819942474365,100,easy,7.693337440490723
-0.6724575757980347,-0.6622629165649414,-0.010194654576480389,0.8112394213676453,0.14612197875976562,-0.10194654762744904,0.9503817558288574,101,easy,7.766200065612793
-0.5035926699638367,-0.4728129208087921,-0.030779749155044556,0.6793770790100098,0.402828186750412,-0.30779749155044556,0.8230549097061157,102,easy,7.840616464614868
-1.1440790891647339,-1.118912935256958,-0.025166112929582596,0.9182342886924744,0.05038270726799965,-0.25166112184524536,0.9503819346427917,103,easy,7.909428119659424
-0.4856088161468506,-0.43823543190956116,-0.04737338051199913,0.8144398331642151,0.1092580035328865,-0.4737337827682495,0.9503818154335022,104,easy,7.9784791469573975
-0.4470222592353821,-0.4065040647983551,-0.04051818326115608,0.8597164154052734,0.08223722875118256,-0.4051818251609802,0.9503819346427917,105,easy,8.046730279922485
0.007075624540448189,0.023140251636505127,-0.016064627096056938,0.55254065990448,0.3698294460773468,-0.16064627468585968,0.6720212697982788,106,easy,8.114207983016968
-0.44782018661499023,-0.43184128403663635,-0.015978902578353882,0.6544812321662903,0.3910520672798157,-0.15978902578353882,0.823054850101471,107,easy,8.184715747833252
-0.2779461443424225,-0.2659029960632324,-0.012043160386383533,0.5542954206466675,0.34525156021118164,-0.12043160200119019,0.8230549097061157,108,easy,8.254603385925293
-0.0522167794406414,-0.03673219680786133,-0.01548458356410265,0.799601674079895,0.1818322241306305,-0.15484583377838135,0.9503816366195679,109,easy,8.323494672775269
-0.7981610298156738,-0.7402487993240356,-0.05791220813989639,0.8779077529907227,0.06535867601633072,-0.5791220664978027,0.950381875038147,110,easy,8.388768196105957
-0.24716094136238098,-0.1991199404001236,-0.04804099723696709,0.6735339760780334,0.3990083634853363,-0.48040997982025146,0.8230549097061157,111,easy,8.460497379302979
-0.06155753880739212,0.01855289936065674,-0.08011043816804886,0.7209960222244263,0.23126845061779022,-0.8011043667793274,0.9503818154335022,112,easy,8.524963855743408
-0.17214810848236084,-0.1541985273361206,-0.017949583008885384,0.8514173626899719,0.0673765242099762,-0.17949582636356354,0.950381875038147,113,easy,8.595827579498291
-0.7609512209892273,-0.7468722462654114,-0.014078982174396515,0.8029913306236267,0.10789374262094498,-0.14078982174396515,0.9503819346427917,114,easy,8.66570782661438
-0.10501499474048615,-0.06851443648338318,-0.03650055453181267,0.8290542960166931,0.08097253739833832,-0.3650055229663849,0.950381875038147,115,easy,8.736424446105957
-0.0656493604183197,0.03419968858361244,-0.09984904527664185,0.6388369798660278,0.38399040699005127,-0.9984904527664185,0.8230549097061157,116,easy,8.802377700805664
-0.2812746465206146,-0.28216230869293213,0.000887650647200644,0.7560054659843445,0.1987202912569046,0.008876506239175797,0.8230547904968262,117,easy,8.875234603881836
-1.5162419080734253,-1.4511780738830566,-0.06506385654211044,0.8287978768348694,0.1338120400905609,-0.6506385803222656,0.9503818154335022,118,easy,8.945530891418457
-0.1551990956068039,-0.09574385732412338,-0.05945524200797081,0.7363582253456116,0.15929025411605835,-0.5945523977279663,0.950381875038147,119,easy,9.018466472625732
-0.6212742328643799,-0.5577877163887024,-0.06348652392625809,0.7974904179573059,0.16856637597084045,-0.6348652243614197,0.950381875038147,120,easy,9.085803985595703
-0.36123716831207275,-0.33634519577026367,-0.024891963228583336,0.8751439452171326,0.10464192181825638,-0.24891963601112366,0.6720214486122131,121,easy,9.158223152160645
-0.4371228814125061,-0.39939361810684204,-0.03772927075624466,0.5196441411972046,0.3334586024284363,-0.3772926926612854,0.823054850101471,122,easy,9.223849534988403
-0.9971867203712463,-0.9606848359107971,-0.03650186210870743,0.9018750190734863,0.06937379390001297,-0.3650186061859131,0.8230549097061157,123,easy,9.289618492126465
-0.21669606864452362,-0.17439493536949158,-0.042301129549741745,0.8326078653335571,0.12631140649318695,-0.42301127314567566,0.950381875038147,124,easy,9.358776092529297
-0.9233054518699646,-0.9425520300865173,0.019246602430939674,0.8360546827316284,0.09907490015029907,0.19246602058410645,0.9503818154335022,125,easy,9.430740118026733
-0.011351898312568665,0.013265252113342285,-0.02461715042591095,0.7134430408477783,0.12579964101314545,-0.2461715042591095,0.9503819346427917,126,easy,9.499386072158813
0.009331798180937767,0.03644764423370361,-0.027115846052765846,0.7238461375236511,0.1771658957004547,-0.27115845680236816,0.9503816962242126,127,easy,9.573864698410034
-0.05468655377626419,-0.08116579055786133,0.026479234918951988,0.7705360054969788,0.10773728042840958,0.2647923529148102,0.9503818154335022,128,easy,9.648253917694092
-0.6986188292503357,-0.6438747644424438,-0.054744064807891846,0.7285065650939941,0.18091855943202972,-0.5474406480789185,0.9503817558288574,129,easy,9.714691877365112
-0.6823621392250061,-0.6369317173957825,-0.04543039947748184,0.843804121017456,0.08548693358898163,-0.4543039798736572,0.950381875038147,130,easy,9.781887769699097
-1.4837608337402344,-1.3704144954681396,-0.1133463904261589,0.8865522742271423,0.06035569682717323,-1.1334638595581055,0.9503819942474365,131,easy,9.84851861000061
-0.5075743198394775,-0.4675825238227844,-0.039991799741983414,0.79112309217453,0.1371326595544815,-0.39991798996925354,0.9503819346427917,132,easy,9.913508415222168
-1.5535756349563599,-1.437820315361023,-0.11575529724359512,0.8763668537139893,0.06299006938934326,-1.15755295753479,0.950381875038147,133,easy,9.978276252746582
-0.3304571211338043,-0.28159844875335693,-0.04885866120457649,0.7686050534248352,0.10107830166816711,-0.4885866045951843,0.950381875038147,134,easy,10.05626654624939
-0.1818246990442276,-0.067638099193573,-0.1141865998506546,0.7332910299301147,0.14971742033958435,-1.1418659687042236,0.9503817558288574,135,easy,10.12301254272461
-0.6811788082122803,-0.5679435729980469,-0.11323521286249161,0.8178308606147766,0.1668582707643509,-1.1323521137237549,0.9503818154335022,136,easy,10.192093849182129
-0.3798666000366211,-0.347636342048645,-0.03223024681210518,0.885863721370697,0.06172633171081543,-0.3223024606704712,0.9503819346427917,137,easy,10.258528709411621
-1.0316600799560547,-0.9660627245903015,-0.06559740751981735,0.7734695076942444,0.17383015155792236,-0.6559740304946899,0.8230549097061157,138,easy,10.332505226135254
-0.5168612003326416,-0.5049319863319397,-0.011929189786314964,0.7822064757347107,0.14290174841880798,-0.11929189413785934,0.9503818154335022,139,easy,10.407018184661865
-0.8543590307235718,-0.7497427463531494,-0.10461628437042236,0.6998266577720642,0.4115334451198578,-1.0461628437042236,0.8230549097061157,140,easy,10.480586290359497
-0.5090083479881287,-0.4679791331291199,-0.04102921113371849,0.5985304117202759,0.36153480410575867,-0.4102920889854431,0.823054850101471,141,easy,10.551437616348267
-0.12905089557170868,-0.0773991048336029,-0.051651787012815475,0.7826055288314819,0.1620648056268692,-0.5165178775787354,0.950381875038147,142,easy,10.622112512588501
-0.4310321509838104,-0.38472121953964233,-0.046310923993587494,0.8146359920501709,0.0940832570195198,-0.46310922503471375,0.950381875038147,143,easy,10.692827939987183
-0.024512968957424164,0.06067776679992676,-0.08519073575735092,0.6067346930503845,0.3645975887775421,-0.8519073128700256,0.8230547904968262,144,easy,10.77168893814087
-0.4819302558898926,-0.38085758686065674,-0.10107266902923584,0.8957845568656921,0.08587397634983063,-1.0107266902923584,0.950381875038147,145,easy,10.837964534759521
-0.5485404133796692,-0.4586891233921051,-0.08985128253698349,0.8292633891105652,0.13590070605278015,-0.8985128402709961,0.8230549097061157,146,easy,10.902435302734375
-0.018672630190849304,0.05649876594543457,-0.07517139613628387,0.5220993757247925,0.31174492835998535,-0.7517139315605164,0.8230547308921814,147,easy,10.978002071380615
-0.4053739309310913,-0.3127758800983429,-0.09259804338216782,0.8970379829406738,0.08024660497903824,-0.9259803891181946,0.8230549097061157,148,easy,11.042115449905396
-0.10805143415927887,-0.01670745015144348,-0.09134398400783539,0.5970807075500488,0.37055981159210205,-0.9134398102760315,0.6720215082168579,149,easy,11.11578106880188
-0.8851999640464783,-0.7278568744659424,-0.1573430746793747,0.8419592380523682,0.11179177463054657,-1.5734307765960693,0.950381875038147,150,easy,11.18082594871521
-0.5288256406784058,-0.4993676543235779,-0.02945798449218273,0.47883927822113037,0.35903745889663696,-0.2945798337459564,0.823054850101471,151,easy,11.246559619903564
-0.503591775894165,-0.4313850998878479,-0.07220664620399475,0.7896526455879211,0.08859126269817352,-0.7220664620399475,0.9503819346427917,152,easy,11.315926313400269
-0.8076171278953552,-0.7578725218772888,-0.04974459484219551,0.899182915687561,0.0707523375749588,-0.4974459409713745,0.9503819346427917,153,easy,11.385217428207397
-0.016062065958976746,0.1277734935283661,-0.14383555948734283,0.7782031297683716,0.10975227504968643,-1.438355565071106,0.9503818154335022,154,easy,11.45531678199768
-0.6367695927619934,-0.4771161675453186,-0.1596534103155136,0.8471275568008423,0.053300678730010986,-1.596534013748169,0.950381875038147,155,easy,11.520233869552612
-0.8764464259147644,-0.7630138993263245,-0.11343250423669815,0.8155719637870789,0.1105252355337143,-1.1343250274658203,0.9503819942474365,156,easy,11.590959548950195
-0.5718275308609009,-0.4482518136501312,-0.12357572466135025,0.4057706892490387,0.4162297248840332,-1.2357572317123413,0.6720214486122131,157,easy,11.663491487503052
-0.5700494050979614,-0.4490472376346588,-0.12100216001272202,0.7963145971298218,0.2011389434337616,-1.2100216150283813,0.823054850101471,158,easy,11.731638431549072
-0.8064124584197998,-0.5979311466217041,-0.2084812968969345,0.8369724750518799,0.08589056879281998,-2.084812879562378,0.9503819942474365,159,easy,11.796647548675537
-0.3272082209587097,-0.30982840061187744,-0.01737981103360653,0.7285473346710205,0.18076860904693604,-0.1737981140613556,0.950381875038147,160,easy,11.866336107254028
-0.8566474318504333,-0.6830470561981201,-0.17360039055347443,0.7686845064163208,0.1607828289270401,-1.7360038757324219,0.950381875038147,161,easy,11.93980622291565
-0.7229897975921631,-0.6128093004226685,-0.11018047481775284,0.7758092880249023,0.19586168229579926,-1.1018047332763672,0.9503816962242126,162,easy,12.006807804107666
-0.8438222408294678,-0.7988351583480835,-0.044987089931964874,0.7928217649459839,0.0850362554192543,-0.44987088441848755,0.9503819346427917,163,easy,12.077130794525146
-0.5533433556556702,-0.49149173498153687,-0.0618516206741333,0.7266104817390442,0.11585012823343277,-0.618516206741333,0.950381875038147,164,easy,12.147187948226929
-0.25799429416656494,-0.10877269506454468,-0.14922161400318146,0.778377115726471,0.12524279952049255,-1.4922161102294922,0.9503818154335022,165,easy,12.222002506256104
-0.3086293935775757,-0.24734604358673096,-0.06128336116671562,0.6341110467910767,0.25356733798980713,-0.6128336191177368,0.823054850101471,166,easy,12.295294761657715
-0.24332097172737122,-0.17191794514656067,-0.07140301913022995,0.6904626488685608,0.18638822436332703,-0.7140301465988159,0.9503817558288574,167,easy,12.362266063690186
-0.5673863291740417,-0.3447592854499817,-0.22262702882289886,0.7974603772163391,0.0775257796049118,-2.2262701988220215,0.9503819346427917,168,easy,12.433068990707397
0.3570373058319092,0.34748950600624084,0.009547810070216656,0.48609375953674316,0.3185654282569885,0.09547809511423111,0.8230549097061157,169,easy,12.507297992706299
-0.3835529685020447,-0.2137714922428131,-0.16978149116039276,0.8308123350143433,0.11037179082632065,-1.69781494140625,0.9503818154335022,170,easy,12.575983762741089
-0.5247220993041992,-0.3829572796821594,-0.1417647898197174,0.7867190837860107,0.12025544792413712,-1.4176478385925293,0.950381875038147,171,easy,12.642832040786743
-0.5638545751571655,-0.41409385204315186,-0.14976070821285248,0.8419620394706726,0.10012049227952957,-1.4976069927215576,0.9503819942474365,172,easy,12.710847854614258
-0.8631106615066528,-0.6379002332687378,-0.22521042823791504,0.8753318786621094,0.06039273366332054,-2.2521042823791504,0.950381875038147,173,easy,12.77964448928833
